a_image_name,b_block_id,c_pano_id,date,lat,lng,geoid10,GroupCount,mean_pcnt_road,mean_pcnt_sidewalk,mean_pcnt_building,mean_pcnt_wall,mean_pcnt_fence,mean_pcnt_pole,mean_pcnt_traffic_light,mean_pcnt_traffic_sign,mean_pcnt_vegetation,mean_pcnt_terrain,mean_pcnt_sky,mean_pcnt_person,mean_pcnt_rider,mean_pcnt_car,mean_pcnt_truck,mean_pcnt_bus,mean_pcnt_train,mean_pcnt_motorcycle,mean_pcnt_bicycle,mean_pcnt_unlabeled
p1r00077.jpg,1.7031E+14,4Ma7GP3DCAmCtUiOXrng4Q,2018-07,41.97677304,-87.69260243,1.7031E+14,4,0.145756022,0.052208659,0.147305501,0.007562663,0.027907715,0.006277669,0.000105794,0.005143229,0.154213053,0.053868815,0.243007813,1.6276E-05,0,0.105499674,7.16146E-05,0,0,0.008572591,0.001123047,0.041359863
p1r00078.jpg,1.7031E+14,4Ma7GP3DCAmCtUiOXrng4Q,2018-07,41.97677304,-87.69260243,1.7031E+14,4,0.145756022,0.052208659,0.147305501,0.007562663,0.027907715,0.006277669,0.000105794,0.005143229,0.154213053,0.053868815,0.243007813,1.6276E-05,0,0.105499674,7.16146E-05,0,0,0.008572591,0.001123047,0.041359863
p1r00079.jpg,1.7031E+14,i6XZtMPb0vbX1XGXkifzVw,2015-10,41.97745067,-87.69250023,1.7031E+14,4,0.279138997,0.062355143,0.215079753,0.000693359,0.023076172,0.015056966,0.000826823,0.0037736,0.056386719,0.008485514,0.283843587,0.002702637,0,0.033881022,0.000336914,0,0,0,0.000183105,0.014179688
p1r00080.jpg,1.7031E+14,i6XZtMPb0vbX1XGXkifzVw,2015-10,41.97745067,-87.69250023,1.7031E+14,4,0.279138997,0.062355143,0.215079753,0.000693359,0.023076172,0.015056966,0.000826823,0.0037736,0.056386719,0.008485514,0.283843587,0.002702637,0,0.033881022,0.000336914,0,0,0,0.000183105,0.014179688
p1r00081.jpg,1.7031E+14,0LY0CZZe0X_RuOLMArxB-Q,2018-07,41.96888855,-87.67620621,1.7031E+14,4,0.253659668,0.094602865,0.12529541,0.007180176,0.007791341,0.013352051,0.003178711,0.004855957,0.1887264,0.054754232,0.2125236,0.002184245,0.000606283,0.016092936,0.000568034,0,0,0,0.000143229,0.014484863
p1r00082.jpg,1.7031E+14,0LY0CZZe0X_RuOLMArxB-Q,2018-07,41.96888855,-87.67620621,1.7031E+14,4,0.253659668,0.094602865,0.12529541,0.007180176,0.007791341,0.013352051,0.003178711,0.004855957,0.1887264,0.054754232,0.2125236,0.002184245,0.000606283,0.016092936,0.000568034,0,0,0,0.000143229,0.014484863
p1r00083.jpg,1.7031E+14,Tg-7cGHWnk4JC_eOIbL4og,2018-07,41.96891034,-87.67770064,1.7031E+14,4,0.176002604,0.039737956,0.305270182,0.00324707,0.009814453,0.011057943,0.000785319,0.005944824,0.119163411,0.097354329,0.145310872,4.72005E-05,8.6263E-05,0.071472168,0.001787923,0,0,0.000151367,0.000315755,0.012450358
p1r00084.jpg,1.7031E+14,Tg-7cGHWnk4JC_eOIbL4og,2018-07,41.96891034,-87.67770064,1.7031E+14,4,0.176002604,0.039737956,0.305270182,0.00324707,0.009814453,0.011057943,0.000785319,0.005944824,0.119163411,0.097354329,0.145310872,4.72005E-05,8.6263E-05,0.071472168,0.001787923,0,0,0.000151367,0.000315755,0.012450358
p1r00085.jpg,1.7031E+14,buFlluwOWPDRFrQS6srr3Q,2018-07,41.96581989,-87.6937079,1.7031E+14,4,0.221826172,0.102892253,0.102134603,0.000256348,0.014152832,0.014172363,0.000865072,0.006108398,0.309189453,0.021114095,0.137772624,0.003215332,0,0.035362956,8.78906E-05,0,0,0,0.004422201,0.026427409
p1r00086.jpg,1.7031E+14,buFlluwOWPDRFrQS6srr3Q,2018-07,41.96581989,-87.6937079,1.7031E+14,4,0.221826172,0.102892253,0.102134603,0.000256348,0.014152832,0.014172363,0.000865072,0.006108398,0.309189453,0.021114095,0.137772624,0.003215332,0,0.035362956,8.78906E-05,0,0,0,0.004422201,0.026427409
p1r00087.jpg,1.7031E+14,iJX6kTqv0ww2vPUnV1HnJQ,2018-07,41.96593709,-87.6937155,1.7031E+14,4,0.200779622,0.064191895,0.152856445,0.002697754,0.02491862,0.018193359,0.002854818,0.005849609,0.275823568,0.00337972,0.130049642,0.002472331,0,0.100695801,0,0,0,0,0.0068986,0.008338216
p1r00088.jpg,1.7031E+14,iJX6kTqv0ww2vPUnV1HnJQ,2018-07,41.96593709,-87.6937155,1.7031E+14,4,0.200779622,0.064191895,0.152856445,0.002697754,0.02491862,0.018193359,0.002854818,0.005849609,0.275823568,0.00337972,0.130049642,0.002472331,0,0.100695801,0,0,0,0,0.0068986,0.008338216
p1r00089.jpg,1.70311E+14,-79NmNwNyQ6IQgWz6GM5YA,2018-11,41.96147055,-87.67720067,1.70311E+14,4,0.233038737,0.098019206,0.120030924,0.000958659,0.025402832,0.011266276,0.00095459,0.003070475,0.263188477,0.013934733,0.152727051,0.000923665,0,0.048166504,0.017790527,8.95182E-06,0,0,0,0.010518392
p1r00090.jpg,1.70311E+14,-79NmNwNyQ6IQgWz6GM5YA,2018-11,41.96147055,-87.67720067,1.70311E+14,4,0.233038737,0.098019206,0.120030924,0.000958659,0.025402832,0.011266276,0.00095459,0.003070475,0.263188477,0.013934733,0.152727051,0.000923665,0,0.048166504,0.017790527,8.95182E-06,0,0,0,0.010518392
p1r00091.jpg,1.70311E+14,W6UDTmUlZE3TBfBtDj-MIg,2018-06,41.96143304,-87.6767278,1.70311E+14,4,0.200061849,0.093383789,0.307466634,0.000943197,0.006652018,0.021094564,0.000358073,0.014689941,0.10787679,0.003360189,0.150702311,0.001778158,0,0.036792806,0.027135417,0.006537272,0,0,0.00109375,0.020073242
p1r00092.jpg,1.70311E+14,W6UDTmUlZE3TBfBtDj-MIg,2018-06,41.96143304,-87.6767278,1.70311E+14,4,0.200061849,0.093383789,0.307466634,0.000943197,0.006652018,0.021094564,0.000358073,0.014689941,0.10787679,0.003360189,0.150702311,0.001778158,0,0.036792806,0.027135417,0.006537272,0,0,0.00109375,0.020073242
p1r00093.jpg,1.70311E+14,Suq-ivHqvpyVEMiEyDMH3A,2018-11,41.95768712,-87.67885689,1.70311E+14,4,0.191501465,0.047124023,0.091717936,0,0.057241211,0.013867188,0.009619141,0.005454915,0.307728678,0.041512044,0.10790446,0.000548503,0,0.088310547,0.019973145,0.000455729,0,0,0,0.017041016
p1r00094.jpg,1.70311E+14,Suq-ivHqvpyVEMiEyDMH3A,2018-11,41.95768712,-87.67885689,1.70311E+14,4,0.191501465,0.047124023,0.091717936,0,0.057241211,0.013867188,0.009619141,0.005454915,0.307728678,0.041512044,0.10790446,0.000548503,0,0.088310547,0.019973145,0.000455729,0,0,0,0.017041016
p1r00095.jpg,1.70311E+14,U_MYN8QvqmPDMizh2AQlrQ,2018-07,41.95781406,-87.67870071,1.70311E+14,4,0.192022298,0.056673177,0.112278646,0.005775553,0.024405111,0.013205566,0.002726237,0.003398438,0.313822428,0.121832682,0.106368815,0.000325521,0,0.032497559,0.000891113,0,0,0,0,0.013776855
p1r00096.jpg,1.70311E+14,U_MYN8QvqmPDMizh2AQlrQ,2018-07,41.95781406,-87.67870071,1.70311E+14,4,0.192022298,0.056673177,0.112278646,0.005775553,0.024405111,0.013205566,0.002726237,0.003398438,0.313822428,0.121832682,0.106368815,0.000325521,0,0.032497559,0.000891113,0,0,0,0,0.013776855
p1r00097.jpg,1.70311E+14,9dkZa_Q9wGqN7WQCf9nQIA,2018-07,41.96124417,-87.68807876,1.70311E+14,4,0.161247559,0.023594564,0.321220703,0.005204264,0.00447998,0.02047526,2.36003E-05,0.005522461,0.209580078,0.025847168,0.127019043,0.00060791,7.56836E-05,0.037391764,0.03167806,0.000563151,0,0.000196126,7.24284E-05,0.025200195
p1r00098.jpg,1.70311E+14,9dkZa_Q9wGqN7WQCf9nQIA,2018-07,41.96124417,-87.68807876,1.70311E+14,4,0.161247559,0.023594564,0.321220703,0.005204264,0.00447998,0.02047526,2.36003E-05,0.005522461,0.209580078,0.025847168,0.127019043,0.00060791,7.56836E-05,0.037391764,0.03167806,0.000563151,0,0.000196126,7.24284E-05,0.025200195
p1r00099.jpg,1.70311E+14,CBpuxQbaI_DF4MMsGijBZA,2018-11,41.9613244,-87.6875645,1.70311E+14,4,0.262665202,0.033926595,0.050551758,2.03451E-05,0.027283529,0.008566895,0.000341797,0.003242188,0.371477051,0.070463867,0.095788574,3.90625E-05,0,0.057521159,0.001445313,0,0,0,0,0.016666667
p1r00100.jpg,1.70311E+14,CBpuxQbaI_DF4MMsGijBZA,2018-11,41.9613244,-87.6875645,1.70311E+14,4,0.262665202,0.033926595,0.050551758,2.03451E-05,0.027283529,0.008566895,0.000341797,0.003242188,0.371477051,0.070463867,0.095788574,3.90625E-05,0,0.057521159,0.001445313,0,0,0,0,0.016666667
p1r00101.jpg,1.70311E+14, =-@O8nFN1bF49G4RwUEq2LGg,2018-07,41.95413993,-87.68367446,1.70311E+14,4,0.341806641,0.023008626,0.164141439,8.54492E-05,0.014143066,0.011193034,0.003579915,0.003750814,0.122762858,0.002102051,0.229025065,0.001758626,0,0.037753906,0.002097168,0.014996745,0,0,0,0.027794596
p1r00102.jpg,1.70311E+14, =-@O8nFN1bF49G4RwUEq2LGg,2018-07,41.95413993,-87.68367446,1.70311E+14,4,0.341806641,0.023008626,0.164141439,8.54492E-05,0.014143066,0.011193034,0.003579915,0.003750814,0.122762858,0.002102051,0.229025065,0.001758626,0,0.037753906,0.002097168,0.014996745,0,0,0,0.027794596
p1r00103.jpg,1.70311E+14,it7EPV4eXkWRJN4OGKKTnQ,2018-07,41.95414166,-87.68406142,1.70311E+14,4,0.299794108,0.023496094,0.174320475,0,0.017141113,0.004978027,0.000541992,0.001502279,0.115284017,0.001000977,0.24226888,0.000546875,0,0.063081868,0.024240723,0.022631022,0,0,0,0.009171549
p1r00104.jpg,1.70311E+14,it7EPV4eXkWRJN4OGKKTnQ,2018-07,41.95414166,-87.68406142,1.70311E+14,4,0.299794108,0.023496094,0.174320475,0,0.017141113,0.004978027,0.000541992,0.001502279,0.115284017,0.001000977,0.24226888,0.000546875,0,0.063081868,0.024240723,0.022631022,0,0,0,0.009171549
p1r00105.jpg,1.70311E+14,0lNVazD-8ThEl0Enz8E0eA,2018-07,41.954133,-87.68497964,1.70311E+14,4,0.194389648,0.066075846,0.201726888,0.005154622,0.005109049,0.010546875,0.001647949,0.004282227,0.179917806,0.032420247,0.181195475,0.000354004,0,0.079861654,1.6276E-06,0,0,0,0,0.037316081
p1r00106.jpg,1.70311E+14,0lNVazD-8ThEl0Enz8E0eA,2018-07,41.954133,-87.68497964,1.70311E+14,4,0.194389648,0.066075846,0.201726888,0.005154622,0.005109049,0.010546875,0.001647949,0.004282227,0.179917806,0.032420247,0.181195475,0.000354004,0,0.079861654,1.6276E-06,0,0,0,0,0.037316081
p1r00107.jpg,1.70311E+14,v0PsnuvfX-rDpbpVsvXWXA,2018-07,41.95412615,-87.68572714,1.70311E+14,4,0.292753906,0.059700521,0.235876465,0.001124674,0.00519694,0.012510579,0.000399577,0.013308919,0.072965495,0.010127767,0.220446777,0.000480143,0,0.053037109,0.005151367,6.51042E-06,0,0,1.6276E-06,0.016911621
p1r00108.jpg,1.70311E+14,v0PsnuvfX-rDpbpVsvXWXA,2018-07,41.95412615,-87.68572714,1.70311E+14,4,0.292753906,0.059700521,0.235876465,0.001124674,0.00519694,0.012510579,0.000399577,0.013308919,0.072965495,0.010127767,0.220446777,0.000480143,0,0.053037109,0.005151367,6.51042E-06,0,0,1.6276E-06,0.016911621
p1r00109.jpg,1.70311E+14,29wdVmBc9Kqi0clr0c71Kg,2018-11,41.95016151,-87.67864869,1.70311E+14,4,0.195727539,0.021092122,0.139607747,0,0.069054362,0.006221517,0.00036377,0.002891439,0.308806966,0.018844401,0.092441406,0.000227865,0,0.143158366,0,0,0,0,0,0.0015625
p1r00110.jpg,1.70311E+14,29wdVmBc9Kqi0clr0c71Kg,2018-11,41.95016151,-87.67864869,1.70311E+14,4,0.195727539,0.021092122,0.139607747,0,0.069054362,0.006221517,0.00036377,0.002891439,0.308806966,0.018844401,0.092441406,0.000227865,0,0.143158366,0,0,0,0,0,0.0015625
p1r00111.jpg,1.70311E+14,bWgHM32eyERXH0wxw-KAjw,2018-10,41.95050131,-87.67877872,1.70311E+14,4,0.300953776,0.061917318,0.183644206,0,0.003459473,0.015678711,0.00523763,0.005000814,0.204344076,0.019509277,0.160738118,0.001267904,0.000402832,0.02164388,0.000699056,0.004121094,0,0,1.6276E-06,0.011380208
p1r00112.jpg,1.70311E+14,bWgHM32eyERXH0wxw-KAjw,2018-10,41.95050131,-87.67877872,1.70311E+14,4,0.300953776,0.061917318,0.183644206,0,0.003459473,0.015678711,0.00523763,0.005000814,0.204344076,0.019509277,0.160738118,0.001267904,0.000402832,0.02164388,0.000699056,0.004121094,0,0,1.6276E-06,0.011380208
p1r00113.jpg,1.70311E+14,o3YP3bXZBrS-gjX40z5_6w,2018-07,41.94679683,-87.68323684,1.70311E+14,4,0.237044271,0.061471354,0.090326335,0.00032959,0.015155436,0.01701416,0.003243001,0.006410319,0.344887695,0.080443522,0.10152832,0.000143229,0,0.02691569,0.000209961,0,0,0,3.33659E-05,0.01484375
p1r00114.jpg,1.70311E+14,o3YP3bXZBrS-gjX40z5_6w,2018-07,41.94679683,-87.68323684,1.70311E+14,4,0.237044271,0.061471354,0.090326335,0.00032959,0.015155436,0.01701416,0.003243001,0.006410319,0.344887695,0.080443522,0.10152832,0.000143229,0,0.02691569,0.000209961,0,0,0,3.33659E-05,0.01484375
p1r00115.jpg,1.70311E+14,SkwsJy7Jcm_I8Suz26-QYA,2018-06,41.94665134,-87.6834023,1.70311E+14,4,0.126235352,0.040193685,0.181252441,0.003322754,0.021259766,0.006760254,0.00085612,0.003352865,0.355741374,0.11376709,0.04847168,0.000585124,0,0.059962565,9.76563E-06,0,0,0,0.0027889,0.035440267
p1r00116.jpg,1.70311E+14,SkwsJy7Jcm_I8Suz26-QYA,2018-06,41.94665134,-87.6834023,1.70311E+14,4,0.126235352,0.040193685,0.181252441,0.003322754,0.021259766,0.006760254,0.00085612,0.003352865,0.355741374,0.11376709,0.04847168,0.000585124,0,0.059962565,9.76563E-06,0,0,0,0.0027889,0.035440267
p1r00117.jpg,1.70311E+14,DnmYeuipXz-tw97XBlxXQQ,2018-07,41.96076214,-87.67238856,1.70311E+14,4,0.143834635,0.006157227,0.040150553,0,0.01181722,0.000391439,0,0.000998535,0.508589681,0.125566406,0.013218587,3.49935E-05,0,0.131925456,0.001202799,0,0,0.000171712,8.13802E-06,0.015932617
p1r00118.jpg,1.70311E+14,DnmYeuipXz-tw97XBlxXQQ,2018-07,41.96076214,-87.67238856,1.70311E+14,4,0.143834635,0.006157227,0.040150553,0,0.01181722,0.000391439,0,0.000998535,0.508589681,0.125566406,0.013218587,3.49935E-05,0,0.131925456,0.001202799,0,0,0.000171712,8.13802E-06,0.015932617
p1r00119.jpg,1.70311E+14,XuVWihICFam2M-Nvoz_piw,2018-07,41.95971671,-87.67249768,1.70311E+14,4,0.194330241,0.033500163,0.021111654,0.002562663,0.009207357,0.009149577,0.000240885,0.00359375,0.356518555,0.14972168,0.157272135,0.003921712,0,0.023054199,0,0,0,8.13802E-07,0,0.035814616
p1r00120.jpg,1.70311E+14,XuVWihICFam2M-Nvoz_piw,2018-07,41.95971671,-87.67249768,1.70311E+14,4,0.194330241,0.033500163,0.021111654,0.002562663,0.009207357,0.009149577,0.000240885,0.00359375,0.356518555,0.14972168,0.157272135,0.003921712,0,0.023054199,0,0,0,8.13802E-07,0,0.035814616
p1r00121.jpg,1.70311E+14,ggy4QQK_j4BSfaEkBHU7Tg,2018-07,41.95420446,-87.6705794,1.70311E+14,4,0.207929688,0.011025391,0.08848877,8.13802E-07,0.001503092,0.003974609,6.67318E-05,0.006073405,0.308077799,0.138620605,0.13884196,0.000818685,0,0.068594564,1.46484E-05,0.016278483,0,0,0.001478678,0.008212077
p1r00122.jpg,1.70311E+14,ggy4QQK_j4BSfaEkBHU7Tg,2018-07,41.95420446,-87.6705794,1.70311E+14,4,0.207929688,0.011025391,0.08848877,8.13802E-07,0.001503092,0.003974609,6.67318E-05,0.006073405,0.308077799,0.138620605,0.13884196,0.000818685,0,0.068594564,1.46484E-05,0.016278483,0,0,0.001478678,0.008212077
p1r00123.jpg,1.70311E+14,k0M4HXoOL6l2XHZy933c_g,2018-07,41.95416298,-87.67028517,1.70311E+14,4,0.226737467,0.060450033,0.127202962,0.003637695,0.010799967,0.01077474,0.000279948,0.009140625,0.262693685,0.027359212,0.1659375,0.001838379,0,0.051602376,8.13802E-07,4.88281E-06,0,0,1.13932E-05,0.04152832
p1r00124.jpg,1.70311E+14,k0M4HXoOL6l2XHZy933c_g,2018-07,41.95416298,-87.67028517,1.70311E+14,4,0.226737467,0.060450033,0.127202962,0.003637695,0.010799967,0.01077474,0.000279948,0.009140625,0.262693685,0.027359212,0.1659375,0.001838379,0,0.051602376,8.13802E-07,4.88281E-06,0,0,1.13932E-05,0.04152832
p1r00125.jpg,1.70311E+14,Y1bJJQSe2d-sXlOoIHJTSQ,2018-11,41.9545924,-87.6471857,1.70311E+14,4,0.27389974,0.09855306,0.355916341,3.82487E-05,0.025899251,0.010114746,8.95182E-05,0.001962077,0.067371419,0.00806722,0.121604004,2.44141E-06,0,0.017818197,0.006364746,8.78906E-05,0,4.15039E-05,0.002516276,0.00965332
p1r00126.jpg,1.70311E+14,Y1bJJQSe2d-sXlOoIHJTSQ,2018-11,41.9545924,-87.6471857,1.70311E+14,4,0.27389974,0.09855306,0.355916341,3.82487E-05,0.025899251,0.010114746,8.95182E-05,0.001962077,0.067371419,0.00806722,0.121604004,2.44141E-06,0,0.017818197,0.006364746,8.78906E-05,0,4.15039E-05,0.002516276,0.00965332
p1r00127.jpg,1.70311E+14,_5_9iWW0VSrPNIl9IrVXEA,2018-06,41.9542565,-87.647933,1.70311E+14,4,0.28433431,0.098344727,0.235409342,0.000435384,0.040112305,0.013374837,0.000120443,0.003161621,0.12628418,0.011475423,0.147891439,0.000797526,0,0.023016764,0.004301758,0.000356445,0,0,0.000529785,0.010053711
p1r00128.jpg,1.70311E+14,_5_9iWW0VSrPNIl9IrVXEA,2018-06,41.9542565,-87.647933,1.70311E+14,4,0.28433431,0.098344727,0.235409342,0.000435384,0.040112305,0.013374837,0.000120443,0.003161621,0.12628418,0.011475423,0.147891439,0.000797526,0,0.023016764,0.004301758,0.000356445,0,0,0.000529785,0.010053711
p1r00129.jpg,1.70311E+14,9x2cK3-ynuRKRJLvYxA3xw,2018-11,41.94357748,-87.65386991,1.70311E+14,4,0.231717936,0.119753418,0.156893717,1.2207E-05,0.043262533,0.027135417,0.001896159,0.013449707,0.015987142,0.000743001,0.324284668,0.000624186,0,0.004138997,3.33659E-05,0,0,0,0,0.060067546
p1r00130.jpg,1.70311E+14,9x2cK3-ynuRKRJLvYxA3xw,2018-11,41.94357748,-87.65386991,1.70311E+14,4,0.231717936,0.119753418,0.156893717,1.2207E-05,0.043262533,0.027135417,0.001896159,0.013449707,0.015987142,0.000743001,0.324284668,0.000624186,0,0.004138997,3.33659E-05,0,0,0,0,0.060067546
p1r00131.jpg,1.70311E+14,NV2i_sqQde0NgpoZbJj1_A,2018-11,41.94390716,-87.65386409,1.70311E+14,4,0.275287272,0.052675781,0.295533854,0,0.021601563,0.02302002,0.000782064,0.007937826,0.002576497,6.75456E-05,0.273448893,0.001025391,0,0.036162109,0,0,0,0,0.000244954,0.00963623
p1r00132.jpg,1.70311E+14,NV2i_sqQde0NgpoZbJj1_A,2018-11,41.94390716,-87.65386409,1.70311E+14,4,0.275287272,0.052675781,0.295533854,0,0.021601563,0.02302002,0.000782064,0.007937826,0.002576497,6.75456E-05,0.273448893,0.001025391,0,0.036162109,0,0,0,0,0.000244954,0.00963623
p1r00133.jpg,1.70311E+14, =-@oD4SCHTyFQmW-@m_1RRyoA,2018-07,41.94264373,-87.66389172,1.70311E+14,4,0.204215495,0.031502279,0.234518229,0.000110677,0.00563151,0.009998372,0.000217285,0.004059245,0.08111735,0.000660807,0.199550781,0.001914876,1.13932E-05,0.195441895,0.016985677,0.00017334,0,0,0,0.013890788
p1r00134.jpg,1.70311E+14, =-@oD4SCHTyFQmW-@m_1RRyoA,2018-07,41.94264373,-87.66389172,1.70311E+14,4,0.204215495,0.031502279,0.234518229,0.000110677,0.00563151,0.009998372,0.000217285,0.004059245,0.08111735,0.000660807,0.199550781,0.001914876,1.13932E-05,0.195441895,0.016985677,0.00017334,0,0,0,0.013890788
p1r00135.jpg,1.70311E+14,Ju4EAB7HM-FpYz3hEHPBnA,2018-07,41.94342452,-87.6637139,1.70311E+14,4,0.188780111,0.046505534,0.158723145,3.25521E-06,0.043516439,0.010286458,0.000216471,0.005842285,0.34115153,0.006347656,0.109029134,0.00129069,0.000166016,0.068544922,0.000170085,0,0,5.45247E-05,0.000699056,0.018672689
p1r00136.jpg,1.70311E+14,Ju4EAB7HM-FpYz3hEHPBnA,2018-07,41.94342452,-87.6637139,1.70311E+14,4,0.188780111,0.046505534,0.158723145,3.25521E-06,0.043516439,0.010286458,0.000216471,0.005842285,0.34115153,0.006347656,0.109029134,0.00129069,0.000166016,0.068544922,0.000170085,0,0,5.45247E-05,0.000699056,0.018672689
p1r00137.jpg,1.70311E+14,1iBBdwED4E2plMqAohhWhA,2018-07,41.94238969,-87.66388267,1.70311E+14,4,0.253898926,0.072381999,0.208062337,0.000777181,0.03131429,0.008267415,0.000419922,0.002963053,0.129454753,0.007225749,0.187714844,0.001390788,0,0.020782878,0.0515861,4.96419E-05,0,0,4.55729E-05,0.023664551
p1r00138.jpg,1.70311E+14,1iBBdwED4E2plMqAohhWhA,2018-07,41.94238969,-87.66388267,1.70311E+14,4,0.253898926,0.072381999,0.208062337,0.000777181,0.03131429,0.008267415,0.000419922,0.002963053,0.129454753,0.007225749,0.187714844,0.001390788,0,0.020782878,0.0515861,4.96419E-05,0,0,4.55729E-05,0.023664551
p1r00139.jpg,1.70311E+14,4UIBQOTA0Y5jPRilB4419w,2018-07,41.94159838,-87.66371202,1.70311E+14,4,0.229286296,0.042402344,0.195061849,0.00110026,0.008522135,0.004129232,0.000443522,0.002549642,0.23240153,0.048068848,0.142192383,0.001512044,5.45247E-05,0.079912109,0,0,0,0,0.000419108,0.011944173
p1r00140.jpg,1.70311E+14,4UIBQOTA0Y5jPRilB4419w,2018-07,41.94159838,-87.66371202,1.70311E+14,4,0.229286296,0.042402344,0.195061849,0.00110026,0.008522135,0.004129232,0.000443522,0.002549642,0.23240153,0.048068848,0.142192383,0.001512044,5.45247E-05,0.079912109,0,0,0,0,0.000419108,0.011944173
p1r00141.jpg,1.70311E+14,rmpgFiviRQIcGq1SxJZqCA,2016-08,41.93696356,-87.66842686,1.70311E+14,4,0.258306478,0.060927734,0.145733236,0.000130208,0.002198893,0.01347168,6.75456E-05,0.00634847,0.162352702,0.013069661,0.24473877,0.000305176,0,0.067967122,0.001775716,0,0,4.88281E-06,0.000578613,0.022023112
p1r00142.jpg,1.70311E+14,rmpgFiviRQIcGq1SxJZqCA,2016-08,41.93696356,-87.66842686,1.70311E+14,4,0.258306478,0.060927734,0.145733236,0.000130208,0.002198893,0.01347168,6.75456E-05,0.00634847,0.162352702,0.013069661,0.24473877,0.000305176,0,0.067967122,0.001775716,0,0,4.88281E-06,0.000578613,0.022023112
p1r00143.jpg,1.70311E+14,yZ_90LpmgMhPlvJrD7PLEQ,2018-07,41.93776643,-87.66851147,1.70311E+14,4,0.279427083,0.092422689,0.092666829,0.000389811,0.03177653,0.019359538,0.002967936,0.012426758,0.09166748,0.008513184,0.303354492,0.000572917,0,0.028172201,0.001228027,5.69661E-05,0,0,0,0.034997559
p1r00144.jpg,1.70311E+14,yZ_90LpmgMhPlvJrD7PLEQ,2018-07,41.93776643,-87.66851147,1.70311E+14,4,0.279427083,0.092422689,0.092666829,0.000389811,0.03177653,0.019359538,0.002967936,0.012426758,0.09166748,0.008513184,0.303354492,0.000572917,0,0.028172201,0.001228027,5.69661E-05,0,0,0,0.034997559
p1r00145.jpg,1.70311E+14,CiHwkIzVchu1iLTUs43oVA,2018-07,41.93279899,-87.65386847,1.70311E+14,4,0.205868327,0.094627279,0.219829102,0.00027832,0.01758138,0.018613281,0.002678223,0.006493327,0.186486003,0.003103841,0.148028971,0.003619792,0,0.066255697,0.007443034,0.000193685,0,0,2.44141E-06,0.018897298
p1r00146.jpg,1.70311E+14,CiHwkIzVchu1iLTUs43oVA,2018-07,41.93279899,-87.65386847,1.70311E+14,4,0.205868327,0.094627279,0.219829102,0.00027832,0.01758138,0.018613281,0.002678223,0.006493327,0.186486003,0.003103841,0.148028971,0.003619792,0,0.066255697,0.007443034,0.000193685,0,0,2.44141E-06,0.018897298
p1r00147.jpg,1.70311E+14,E8Hx3VZmTxNKKj5gY8qJuw,2018-11,41.9326028,-87.65503353,1.70311E+14,4,0.24792806,0.031730957,0.12642334,0,0.039203288,0.008282064,4.63867E-05,0.003904622,0.265679525,0.016560059,0.103733724,0.004313965,0.000187988,0.021645508,0.095590007,0.020390625,0,0,0.001020508,0.013359375
p1r00148.jpg,1.70311E+14,E8Hx3VZmTxNKKj5gY8qJuw,2018-11,41.9326028,-87.65503353,1.70311E+14,4,0.24792806,0.031730957,0.12642334,0,0.039203288,0.008282064,4.63867E-05,0.003904622,0.265679525,0.016560059,0.103733724,0.004313965,0.000187988,0.021645508,0.095590007,0.020390625,0,0,0.001020508,0.013359375
p1r00149.jpg,1.70311E+14, =-@t90XE1koqrGVDgDOC3jew,2018-11,41.93899143,-87.6380331,1.70311E+14,4,0.168173014,0.038861491,0.036704915,1.38346E-05,0.020664876,0.010292155,0,0.002491862,0.421828613,0.214271647,0.051133626,0.000111491,0,0.012388509,0.000169271,0,0,0,0,0.022894694
p1r00150.jpg,1.70311E+14, =-@t90XE1koqrGVDgDOC3jew,2018-11,41.93899143,-87.6380331,1.70311E+14,4,0.168173014,0.038861491,0.036704915,1.38346E-05,0.020664876,0.010292155,0,0.002491862,0.421828613,0.214271647,0.051133626,0.000111491,0,0.012388509,0.000169271,0,0,0,0,0.022894694
p1r00151.jpg,1.70311E+14,M_YzzfBVo3LqJR_WHpb9MQ,2018-11,41.93982893,-87.63852683,1.70311E+14,4,0.231673177,0.020108236,0.043868815,0.000314941,0.002339681,0.004387207,7.32422E-06,0.00162028,0.289374186,0.195300293,0.180277507,0,0,0.02000651,6.51042E-06,0,0,0,0,0.010715332
p1r00152.jpg,1.70311E+14,M_YzzfBVo3LqJR_WHpb9MQ,2018-11,41.93982893,-87.63852683,1.70311E+14,4,0.231673177,0.020108236,0.043868815,0.000314941,0.002339681,0.004387207,7.32422E-06,0.00162028,0.289374186,0.195300293,0.180277507,0,0,0.02000651,6.51042E-06,0,0,0,0,0.010715332
p1r00153.jpg,1.70311E+14,bJMQ0whd3srleqK_TQ9DSQ,2018-11,41.93859485,-87.63773726,1.70311E+14,4,0.192537435,0.019042969,0.016662598,0.002674967,0.009226074,0.003369954,1.70898E-05,0.003705241,0.368797201,0.10838623,0.125639648,0.001245931,0,0.102396647,0.025797526,0,0,0.000078125,0,0.020422363
p1r00154.jpg,1.70311E+14,bJMQ0whd3srleqK_TQ9DSQ,2018-11,41.93859485,-87.63773726,1.70311E+14,4,0.192537435,0.019042969,0.016662598,0.002674967,0.009226074,0.003369954,1.70898E-05,0.003705241,0.368797201,0.10838623,0.125639648,0.001245931,0,0.102396647,0.025797526,0,0,0.000078125,0,0.020422363
